sheetId,assignmentId,groupIdTeamId,timestamp,methodName,buildSucceeded,sourceFilePresent,pairStatus,originalOutcome,testifyOutcome,testifyHint,buildErrorCode,buildErrorMessage,buildErrorFile,buildErrorLine,buildErrorColumn,originalMessage,testifyMessage,originalFailureSummary,testifyFailureSummary,originalOutput,testifyOutput,originalDuration,testifyDuration
"03","2","03_3","20231119183140","b) divide3 Beispiele","True","True","paired","Failed","Failed","None","","","","","","Test method GdP23.S03.A2.Template.Tests+Tests.b) divide3 Beispiele threw exception: 
Swensen.Unquote.AssertionFailedException: Test failed:

Peano.divide3 1N = 0N
Peano.divide3 1N = 0N
1N = 0N
false
","[EqualTo] Failed test: Peano.divide3 1N","Test method GdP23.S03.A2.Template.Tests+Tests.b) divide3 Beispiele threw exception: 
Swensen.Unquote.AssertionFailedException: Test failed:

Peano.divide3 1N = 0N
Peano.divide3 1N = 0N
1N = 0N
false
","[EqualTo] Failed test: Peano.divide3 1N","Test method GdP23.S03.A2.Template.Tests+Tests.b) divide3 Beispiele threw exception: 
Swensen.Unquote.AssertionFailedException: Test failed:

Peano.divide3 1N = 0N
Peano.divide3 1N = 0N
1N = 0N
false


   at GdP23.S03.A2.Template.Tests.Tests.b) divide3 Beispiele() in /workspace/Tests.fs:line 51
   at System.Reflection.MethodBaseInvoker.InterpretedInvoke_Method(Object obj, IntPtr* args)
   at System.Reflection.MethodBaseInvoker.InvokeWithNoArgs(Object obj, BindingFlags invokeAttr)
","Test method GdP23.S03.A2.Template.TestifyTests+TestifyTests.b) divide3 Beispiele threw exception: 
System.Exception: [EqualTo] Failed test: Peano.divide3 1N
Hint: None
Expected: be equal to 0N
Actual: 1N
Because: Expected 0N but got 1N.
Structural diff:
n Expect = 0
  Actual = 1","0.0026507","0.0049238"
"03","3","04_19","20231121180053","a) quersumme Beispiele","True","True","paired","Failed","Failed","Replace TODO placeholder","","","","","","Test method GdP23.S03.A3.Template.Tests+Tests.a) quersumme Beispiele threw exception: 
Swensen.Unquote.AssertionFailedException: Test failed:

Leibniz.quersumme 123N = 6N
Leibniz.quersumme 123N = 6N
System.Exception: TODO
   at Leibniz.quersumme(Nat n) in /workspace/Leibniz.fs:line 6
   at System.Reflection.MethodBaseInvoker.InterpretedInvoke_Method(Object obj, IntPtr* args)
   at System.Reflection.MethodBaseInvoker.InvokeDirectByRefWithFewArgs(Object obj, Span`1 copyOfArgs, BindingFlags invokeAttr)
--- End of stack trace from previous location ---
   at Swensen.Unquote.Evaluation.eval(FSharpList`1 env, FSharpExpr expr)
   at Swensen.Unquote.Reduction.reduce(FSharpList`1 env, FSharpExpr expr)
   at Microsoft.FSharp.Primitives.Basics.List.map[T,TResult](FSharpFunc`2 mapping, FSharpList`1 x) in D:\a\_work\1\s\src\fsharp\src\FSharp.Core\local.fs:line 249
   at Microsoft.FSharp.Collections.ListModule.Map[T,TResult](FSharpFunc`2 mapping, FSharpList`1 list) in D:\a\_work\1\s\src\fsharp\src\FSharp.Core\list.fs:line 98
   at Swensen.Unquote.Reduction.reduce(FSharpList`1 env, FSharpExpr expr)
   at Swensen.Unquote.Reduction.loop@134(FSharpList`1 env, FSharpExpr expr, FSharpList`1 acc)
","[EqualTo] Failed test: Leibniz.quersumme 123N","Test method GdP23.S03.A3.Template.Tests+Tests.a) quersumme Beispiele threw exception: 
Swensen.Unquote.AssertionFailedException: Test failed:

Leibniz.quersumme 123N = 6N
Leibniz.quersumme 123N = 6N
System.Exception: TODO
   at Leibniz.quersumme(Nat n) in /workspace/Leibniz.fs:line 6
   at System.Reflection.MethodBaseInvoker.InterpretedInvoke_Method(Object obj, IntPtr* args)
   at System.Reflection.MethodBaseInvoker.InvokeDirectByRefWithFewArgs(Object obj, Span`1 copyOfArgs, BindingFlags invokeAttr)
--- End of stack trace from previous location ---
   at Swensen.Unquote.Evaluation.eval(FSharpList`1 env, FSharpExpr expr)
   at Swensen.Unquote.Reduction.reduce(FSharpList`1 env, FSharpExpr expr)
   at Microsoft.FSharp.Primitives.Basics.List.map[T,TResult](FSharpFunc`2 mapping, FSharpList`1 x) in D:\a\_work\1\s\src\fsharp\src\FSharp.Core\local.fs:line 249
   at Microsoft.FSharp.Collections.ListModule.Map[T,TResult](FSharpFunc`2 mapping, FSharpList`1 list) in D:\a\_work\1\s\src\fsharp\src\FSharp.Core\list.fs:line 98
   at Swensen.Unquote.Reduction.reduce(FSharpList`1 env, FSharpExpr expr)
   at Swensen.Unquote.Reduction.loop@134(FSharpList`1 env, FSharpExpr expr, FSharpList`1 acc)
","[EqualTo] Failed test: Leibniz.quersumme 123N","Test method GdP23.S03.A3.Template.Tests+Tests.a) quersumme Beispiele threw exception: 
Swensen.Unquote.AssertionFailedException: Test failed:

Leibniz.quersumme 123N = 6N
Leibniz.quersumme 123N = 6N
System.Exception: TODO
   at Leibniz.quersumme(Nat n) in /workspace/Leibniz.fs:line 6
   at System.Reflection.MethodBaseInvoker.InterpretedInvoke_Method(Object obj, IntPtr* args)
   at System.Reflection.MethodBaseInvoker.InvokeDirectByRefWithFewArgs(Object obj, Span`1 copyOfArgs, BindingFlags invokeAttr)
--- End of stack trace from previous location ---
   at Swensen.Unquote.Evaluation.eval(FSharpList`1 env, FSharpExpr expr)
   at Swensen.Unquote.Reduction.reduce(FSharpList`1 env, FSharpExpr expr)
   at Microsoft.FSharp.Primitives.Basics.List.map[T,TResult](FSharpFunc`2 mapping, FSharpList`1 x) in D:\a\_work\1\s\src\fsharp\src\FSharp.Core\local.fs:line 249
   at Microsoft.FSharp.Collections.ListModule.Map[T,TResult](FSharpFunc`2 mapping, FSharpList`1 list) in D:\a\_work\1\s\src\fsharp\src\FSharp.Core\list.fs:line 98
   at Swensen.Unquote.Reduction.reduce(FSharpList`1 env, FSharpExpr expr)
   at Swensen.Unquote.Reduction.loop@134(FSharpList`1 env, FSharpExpr expr, FSharpList`1 acc)


   at GdP23.S03.A3.Template.Tests.Tests.a) quersumme Beispiele() in /workspace/Tests.fs:line 29
   at System.Reflection.MethodBaseInvoker.InterpretedInvoke_Method(Object obj, IntPtr* args)
   at System.Reflection.MethodBaseInvoker.InvokeWithNoArgs(Object obj, BindingFlags invokeAttr)
","Test method GdP23.S03.A3.Template.TestifyTests+TestifyTests.a) quersumme Beispiele threw exception: 
System.Exception: [EqualTo] Failed test: Leibniz.quersumme 123N
Hint: Replace TODO placeholder
Expected: be equal to 6N
Actual: Exception: TODO
Because: Expression raised an exception before producing a value: Exception: TODO","0.0300973","0.3344928"
"03","3","04_19","20231121180053","a) quersumme Zufallstest","True","True","paired","Failed","Failed","Replace TODO placeholder","","","","","","Test method GdP23.S03.A3.Template.Tests+Tests.a) quersumme Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (3 shrinks) (13787338941987215125,103260310124246639). 
Last step was invoked with size of 11 and seed of (151655131641717105,11331605386961363741):
Original:
5N
Shrunk:
1N
with exception:
System.Exception: TODO
   at Leibniz.quersumme(Nat n) in /workspace/Leibniz.fs:line 6
   at GdP23.S03.A3.Template.Tests.a) quersumme Zufallstest@38.Invoke(Nat n) in /workspace/Tests.fs:line 42
   at System.Lazy`1.ViaFactory(LazyThreadSafetyMode mode)
   at System.Lazy`1.ExecutionAndPublication(LazyHelper executionAndPublication, Boolean useDefaultConstructor)
   at System.Lazy`1.CreateValue()
   at FsCheck.Testable.Prop.safeForce[a](Lazy`1 body) in C:\Users\kurts\Projects\FsCheck\src\FsCheck\Testable.fs:line 156
","[EqualToReference] Failed property case: Leibniz.quersumme 1N","Test method GdP23.S03.A3.Template.Tests+Tests.a) quersumme Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (3 shrinks) (13787338941987215125,103260310124246639). 
Last step was invoked with size of 11 and seed of (151655131641717105,11331605386961363741):
Original:
5N
Shrunk:
1N
with exception:
System.Exception: TODO
   at Leibniz.quersumme(Nat n) in /workspace/Leibniz.fs:line 6
   at GdP23.S03.A3.Template.Tests.a) quersumme Zufallstest@38.Invoke(Nat n) in /workspace/Tests.fs:line 42
   at System.Lazy`1.ViaFactory(LazyThreadSafetyMode mode)
   at System.Lazy`1.ExecutionAndPublication(LazyHelper executionAndPublication, Boolean useDefaultConstructor)
   at System.Lazy`1.CreateValue()
   at FsCheck.Testable.Prop.safeForce[a](Lazy`1 body) in C:\Users\kurts\Projects\FsCheck\src\FsCheck\Testable.fs:line 156
","[EqualToReference] Failed property case: Leibniz.quersumme 1N","Test method GdP23.S03.A3.Template.Tests+Tests.a) quersumme Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (3 shrinks) (13787338941987215125,103260310124246639). 
Last step was invoked with size of 11 and seed of (151655131641717105,11331605386961363741):
Original:
5N
Shrunk:
1N
with exception:
System.Exception: TODO
   at Leibniz.quersumme(Nat n) in /workspace/Leibniz.fs:line 6
   at GdP23.S03.A3.Template.Tests.a) quersumme Zufallstest@38.Invoke(Nat n) in /workspace/Tests.fs:line 42
   at System.Lazy`1.ViaFactory(LazyThreadSafetyMode mode)
   at System.Lazy`1.ExecutionAndPublication(LazyHelper executionAndPublication, Boolean useDefaultConstructor)
   at System.Lazy`1.CreateValue()
   at FsCheck.Testable.Prop.safeForce[a](Lazy`1 body) in C:\Users\kurts\Projects\FsCheck\src\FsCheck\Testable.fs:line 156


   at Microsoft.FSharp.Core.PrintfModule.PrintFormatToStringThenFail@1448.Invoke(String message)
   at <StartupCode$FsCheck>.$Runner.get_throwingRunner@636.FsCheck.IRunner.OnFinished(String name, TestResult testResult) in C:\Users\kurts\Projects\FsCheck\src\FsCheck\Runner.fs:line 646
   at FsCheck.Runner.runner[a](Config config, a prop) in C:\Users\kurts\Projects\FsCheck\src\FsCheck\Runner.fs:line 431
   at GdP23.S03.A3.Template.Tests.Tests.a) quersumme Zufallstest() in /workspace/Tests.fs:line 38
   at System.Reflection.MethodBaseInvoker.InterpretedInvoke_Method(Object obj, IntPtr* args)
   at System.Reflection.MethodBaseInvoker.InvokeWithNoArgs(Object obj, BindingFlags invokeAttr)
","Test method GdP23.S03.A3.Template.TestifyTests+TestifyTests.a) quersumme Zufallstest threw exception: 
System.Exception: [EqualToReference] Failed property case: Leibniz.quersumme 1N
Hint: Replace TODO placeholder
Expected: 1N
Actual: Exception: TODO
Because: Tested code threw Exception: TODO but the reference returned 1N.","0.0241512","0.077204"
"03","3","04_19","20231121180053","b) sortedDigits Beispiele","True","True","paired","Failed","Failed","Replace TODO placeholder","","","","","","Test method GdP23.S03.A3.Template.Tests+Tests.b) sortedDigits Beispiele threw exception: 
Swensen.Unquote.AssertionFailedException: Test failed:

Leibniz.sortedDigits 0N = true
Leibniz.sortedDigits 0N = true
System.Exception: TODO
   at Leibniz.sortedDigits(Nat n) in /workspace/Leibniz.fs:line 10
   at System.Reflection.MethodBaseInvoker.InterpretedInvoke_Method(Object obj, IntPtr* args)
   at System.Reflection.MethodBaseInvoker.InvokeDirectByRefWithFewArgs(Object obj, Span`1 copyOfArgs, BindingFlags invokeAttr)
--- End of stack trace from previous location ---
   at Swensen.Unquote.Evaluation.eval(FSharpList`1 env, FSharpExpr expr)
   at Swensen.Unquote.Reduction.reduce(FSharpList`1 env, FSharpExpr expr)
   at Microsoft.FSharp.Primitives.Basics.List.map[T,TResult](FSharpFunc`2 mapping, FSharpList`1 x) in D:\a\_work\1\s\src\fsharp\src\FSharp.Core\local.fs:line 249
   at Microsoft.FSharp.Collections.ListModule.Map[T,TResult](FSharpFunc`2 mapping, FSharpList`1 list) in D:\a\_work\1\s\src\fsharp\src\FSharp.Core\list.fs:line 98
   at Swensen.Unquote.Reduction.reduce(FSharpList`1 env, FSharpExpr expr)
   at Swensen.Unquote.Reduction.loop@134(FSharpList`1 env, FSharpExpr expr, FSharpList`1 acc)
","[EqualTo] Failed test: Leibniz.sortedDigits 0N","Test method GdP23.S03.A3.Template.Tests+Tests.b) sortedDigits Beispiele threw exception: 
Swensen.Unquote.AssertionFailedException: Test failed:

Leibniz.sortedDigits 0N = true
Leibniz.sortedDigits 0N = true
System.Exception: TODO
   at Leibniz.sortedDigits(Nat n) in /workspace/Leibniz.fs:line 10
   at System.Reflection.MethodBaseInvoker.InterpretedInvoke_Method(Object obj, IntPtr* args)
   at System.Reflection.MethodBaseInvoker.InvokeDirectByRefWithFewArgs(Object obj, Span`1 copyOfArgs, BindingFlags invokeAttr)
--- End of stack trace from previous location ---
   at Swensen.Unquote.Evaluation.eval(FSharpList`1 env, FSharpExpr expr)
   at Swensen.Unquote.Reduction.reduce(FSharpList`1 env, FSharpExpr expr)
   at Microsoft.FSharp.Primitives.Basics.List.map[T,TResult](FSharpFunc`2 mapping, FSharpList`1 x) in D:\a\_work\1\s\src\fsharp\src\FSharp.Core\local.fs:line 249
   at Microsoft.FSharp.Collections.ListModule.Map[T,TResult](FSharpFunc`2 mapping, FSharpList`1 list) in D:\a\_work\1\s\src\fsharp\src\FSharp.Core\list.fs:line 98
   at Swensen.Unquote.Reduction.reduce(FSharpList`1 env, FSharpExpr expr)
   at Swensen.Unquote.Reduction.loop@134(FSharpList`1 env, FSharpExpr expr, FSharpList`1 acc)
","[EqualTo] Failed test: Leibniz.sortedDigits 0N","Test method GdP23.S03.A3.Template.Tests+Tests.b) sortedDigits Beispiele threw exception: 
Swensen.Unquote.AssertionFailedException: Test failed:

Leibniz.sortedDigits 0N = true
Leibniz.sortedDigits 0N = true
System.Exception: TODO
   at Leibniz.sortedDigits(Nat n) in /workspace/Leibniz.fs:line 10
   at System.Reflection.MethodBaseInvoker.InterpretedInvoke_Method(Object obj, IntPtr* args)
   at System.Reflection.MethodBaseInvoker.InvokeDirectByRefWithFewArgs(Object obj, Span`1 copyOfArgs, BindingFlags invokeAttr)
--- End of stack trace from previous location ---
   at Swensen.Unquote.Evaluation.eval(FSharpList`1 env, FSharpExpr expr)
   at Swensen.Unquote.Reduction.reduce(FSharpList`1 env, FSharpExpr expr)
   at Microsoft.FSharp.Primitives.Basics.List.map[T,TResult](FSharpFunc`2 mapping, FSharpList`1 x) in D:\a\_work\1\s\src\fsharp\src\FSharp.Core\local.fs:line 249
   at Microsoft.FSharp.Collections.ListModule.Map[T,TResult](FSharpFunc`2 mapping, FSharpList`1 list) in D:\a\_work\1\s\src\fsharp\src\FSharp.Core\list.fs:line 98
   at Swensen.Unquote.Reduction.reduce(FSharpList`1 env, FSharpExpr expr)
   at Swensen.Unquote.Reduction.loop@134(FSharpList`1 env, FSharpExpr expr, FSharpList`1 acc)


   at GdP23.S03.A3.Template.Tests.Tests.b) sortedDigits Beispiele() in /workspace/Tests.fs:line 50
   at System.Reflection.MethodBaseInvoker.InterpretedInvoke_Method(Object obj, IntPtr* args)
   at System.Reflection.MethodBaseInvoker.InvokeWithNoArgs(Object obj, BindingFlags invokeAttr)
","Test method GdP23.S03.A3.Template.TestifyTests+TestifyTests.b) sortedDigits Beispiele threw exception: 
System.Exception: [EqualTo] Failed test: Leibniz.sortedDigits 0N
Hint: Replace TODO placeholder
Expected: be equal to true
Actual: Exception: TODO
Because: Expression raised an exception before producing a value: Exception: TODO","0.002311","0.0061466"
"03","3","04_19","20231121180053","b) sortedDigits Zufallstest","True","True","paired","Failed","Failed","Replace TODO placeholder","","","","","","Test method GdP23.S03.A3.Template.Tests+Tests.b) sortedDigits Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (1 shrink) (11313999422306626028,1355127624897023551). 
Last step was invoked with size of 11 and seed of (7437651388936293686,2672322986576594461):
Original:
2N
Shrunk:
0N
with exception:
System.Exception: TODO
   at Leibniz.sortedDigits(Nat n) in /workspace/Leibniz.fs:line 10
   at GdP23.S03.A3.Template.Tests.b) sortedDigits Zufallstest@60.Invoke(Nat n) in /workspace/Tests.fs:line 63
   at System.Lazy`1.ViaFactory(LazyThreadSafetyMode mode)
   at System.Lazy`1.ExecutionAndPublication(LazyHelper executionAndPublication, Boolean useDefaultConstructor)
   at System.Lazy`1.CreateValue()
   at FsCheck.Testable.Prop.safeForce[a](Lazy`1 body) in C:\Users\kurts\Projects\FsCheck\src\FsCheck\Testable.fs:line 156
","[EqualToReference] Failed property case: Leibniz.sortedDigits 0N","Test method GdP23.S03.A3.Template.Tests+Tests.b) sortedDigits Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (1 shrink) (11313999422306626028,1355127624897023551). 
Last step was invoked with size of 11 and seed of (7437651388936293686,2672322986576594461):
Original:
2N
Shrunk:
0N
with exception:
System.Exception: TODO
   at Leibniz.sortedDigits(Nat n) in /workspace/Leibniz.fs:line 10
   at GdP23.S03.A3.Template.Tests.b) sortedDigits Zufallstest@60.Invoke(Nat n) in /workspace/Tests.fs:line 63
   at System.Lazy`1.ViaFactory(LazyThreadSafetyMode mode)
   at System.Lazy`1.ExecutionAndPublication(LazyHelper executionAndPublication, Boolean useDefaultConstructor)
   at System.Lazy`1.CreateValue()
   at FsCheck.Testable.Prop.safeForce[a](Lazy`1 body) in C:\Users\kurts\Projects\FsCheck\src\FsCheck\Testable.fs:line 156
","[EqualToReference] Failed property case: Leibniz.sortedDigits 0N","Test method GdP23.S03.A3.Template.Tests+Tests.b) sortedDigits Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (1 shrink) (11313999422306626028,1355127624897023551). 
Last step was invoked with size of 11 and seed of (7437651388936293686,2672322986576594461):
Original:
2N
Shrunk:
0N
with exception:
System.Exception: TODO
   at Leibniz.sortedDigits(Nat n) in /workspace/Leibniz.fs:line 10
   at GdP23.S03.A3.Template.Tests.b) sortedDigits Zufallstest@60.Invoke(Nat n) in /workspace/Tests.fs:line 63
   at System.Lazy`1.ViaFactory(LazyThreadSafetyMode mode)
   at System.Lazy`1.ExecutionAndPublication(LazyHelper executionAndPublication, Boolean useDefaultConstructor)
   at System.Lazy`1.CreateValue()
   at FsCheck.Testable.Prop.safeForce[a](Lazy`1 body) in C:\Users\kurts\Projects\FsCheck\src\FsCheck\Testable.fs:line 156


   at Microsoft.FSharp.Core.PrintfModule.PrintFormatToStringThenFail@1448.Invoke(String message)
   at <StartupCode$FsCheck>.$Runner.get_throwingRunner@636.FsCheck.IRunner.OnFinished(String name, TestResult testResult) in C:\Users\kurts\Projects\FsCheck\src\FsCheck\Runner.fs:line 646
   at FsCheck.Runner.runner[a](Config config, a prop) in C:\Users\kurts\Projects\FsCheck\src\FsCheck\Runner.fs:line 431
   at GdP23.S03.A3.Template.Tests.Tests.b) sortedDigits Zufallstest() in /workspace/Tests.fs:line 60
   at System.Reflection.MethodBaseInvoker.InterpretedInvoke_Method(Object obj, IntPtr* args)
   at System.Reflection.MethodBaseInvoker.InvokeWithNoArgs(Object obj, BindingFlags invokeAttr)
","Test method GdP23.S03.A3.Template.TestifyTests+TestifyTests.b) sortedDigits Zufallstest threw exception: 
System.Exception: [EqualToReference] Failed property case: Leibniz.sortedDigits 0N
Hint: Replace TODO placeholder
Expected: true
Actual: Exception: TODO
Because: Tested code threw Exception: TODO but the reference returned true.","0.0015663","0.0145062"
"03","2","06_17","20231120242421","a) mult3 Beispiele","False","True","build-failed","","","","FS0058","Unexpected syntax or possible incorrect indentation: this token is offside of context started at position (10:1). Try indenting this further. To continue using non-conforming indentation, pass the '--strict-indentation-' flag to the compiler, or set the language version to F# 7.","/workspace/Peano.fs","11","1","","","","","","","",""
"03","2","06_17","20231120242421","a) mult3 Zufallstest","False","True","build-failed","","","","FS0058","Unexpected syntax or possible incorrect indentation: this token is offside of context started at position (10:1). Try indenting this further. To continue using non-conforming indentation, pass the '--strict-indentation-' flag to the compiler, or set the language version to F# 7.","/workspace/Peano.fs","11","1","","","","","","","",""
"03","2","06_17","20231120242421","b) divide3","False","True","build-failed","","","","FS0058","Unexpected syntax or possible incorrect indentation: this token is offside of context started at position (10:1). Try indenting this further. To continue using non-conforming indentation, pass the '--strict-indentation-' flag to the compiler, or set the language version to F# 7.","/workspace/Peano.fs","11","1","","","","","","","",""
"03","2","06_17","20231120242421","b) divide3 Beispiele","False","True","build-failed","","","","FS0058","Unexpected syntax or possible incorrect indentation: this token is offside of context started at position (10:1). Try indenting this further. To continue using non-conforming indentation, pass the '--strict-indentation-' flag to the compiler, or set the language version to F# 7.","/workspace/Peano.fs","11","1","","","","","","","",""
"03","3","07_7","20231119193010","a) quersumme Beispiele","False","True","build-failed","","","","FS0010","Unexpected keyword 'or' in expression","/workspace/Leibniz.fs","11","15","","","","","","","",""
"03","3","07_7","20231119193010","a) quersumme Zufallstest","False","True","build-failed","","","","FS0010","Unexpected keyword 'or' in expression","/workspace/Leibniz.fs","11","15","","","","","","","",""
"03","3","07_7","20231119193010","b) sortedDigits Beispiele","False","True","build-failed","","","","FS0010","Unexpected keyword 'or' in expression","/workspace/Leibniz.fs","11","15","","","","","","","",""
"03","3","07_7","20231119193010","b) sortedDigits Zufallstest","False","True","build-failed","","","","FS0010","Unexpected keyword 'or' in expression","/workspace/Leibniz.fs","11","15","","","","","","","",""
"03","2","08_15","20231120213646","a) mult3 Beispiele","True","True","paired","Failed","Failed","None","","","","","","Test method GdP23.S03.A2.Template.Tests+Tests.a) mult3 Beispiele threw exception: 
Swensen.Unquote.AssertionFailedException: Test failed:

Peano.mult3 1N = 3N
Peano.mult3 1N = 3N
0N = 3N
false
","[EqualTo] Failed test: Peano.mult3 1N","Test method GdP23.S03.A2.Template.Tests+Tests.a) mult3 Beispiele threw exception: 
Swensen.Unquote.AssertionFailedException: Test failed:

Peano.mult3 1N = 3N
Peano.mult3 1N = 3N
0N = 3N
false
","[EqualTo] Failed test: Peano.mult3 1N","Test method GdP23.S03.A2.Template.Tests+Tests.a) mult3 Beispiele threw exception: 
Swensen.Unquote.AssertionFailedException: Test failed:

Peano.mult3 1N = 3N
Peano.mult3 1N = 3N
0N = 3N
false


   at GdP23.S03.A2.Template.Tests.Tests.a) mult3 Beispiele() in /workspace/Tests.fs:line 32
   at System.Reflection.MethodBaseInvoker.InterpretedInvoke_Method(Object obj, IntPtr* args)
   at System.Reflection.MethodBaseInvoker.InvokeWithNoArgs(Object obj, BindingFlags invokeAttr)
","Test method GdP23.S03.A2.Template.TestifyTests+TestifyTests.a) mult3 Beispiele threw exception: 
System.Exception: [EqualTo] Failed test: Peano.mult3 1N
Hint: None
Expected: be equal to 3N
Actual: 0N
Because: Expected 3N but got 0N.
Structural diff:
n Expect = 3
  Actual = 0","0.046163","0.4067858"
